draw,M,C,L,KD,MP,S,V,SD,ÖVR,bloc_1,bloc_2
1714,70,25,19,22,22,100,29,62,0,176,173
1715,71,25,19,22,22,99,29,62,0,175,174
1716,70,25,19,22,22,99,30,62,0,176,173
1717,71,25,19,22,22,98,29,63,0,174,175
1718,71,25,20,22,22,98,29,62,0,174,175
1719,71,25,19,23,22,98,29,62,0,174,175
1720,70,25,19,22,22,99,30,62,0,176,173
1721,71,25,19,22,22,99,29,62,0,175,174
1722,70,25,19,22,22,100,30,61,0,177,172
1723,71,25,19,22,22,99,29,62,0,175,174
1724,70,25,19,22,22,100,29,62,0,176,173
1725,71,25,19,22,22,99,29,62,0,175,174
1726,70,25,19,22,22,99,30,62,0,176,173
1727,71,25,20,22,22,98,30,61,0,175,174
1728,70,25,19,22,22,99,30,62,0,176,173
1729,70,25,19,22,21,99,30,63,0,175,174
1730,70,25,19,22,22,99,30,62,0,176,173
1731,71,25,19,22,22,99,29,62,0,175,174
1732,70,25,19,22,22,99,30,62,0,176,173
1733,71,25,19,22,22,99,29,62,0,175,174
1734,70,25,19,22,21,100,30,62,0,176,173
1735,71,25,19,22,22,99,29,62,0,175,174
1736,70,26,19,22,22,98,30,62,0,176,173
1737,70,25,19,22,22,99,30,62,0,176,173
1738,70,25,19,22,21,100,30,62,0,176,173
1739,71,25,19,22,22,99,29,62,0,175,174
1740,71,25,19,22,22,99,29,62,0,175,174
1741,71,25,19,22,22,99,29,62,0,175,174
1742,71,25,19,22,21,100,29,62,0,175,174
1743,71,25,19,22,22,99,29,62,0,175,174
1744,71,25,19,22,22,99,29,62,0,175,174
1745,71,25,19,22,22,99,29,62,0,175,174
1746,71,25,19,22,22,98,30,62,0,175,174
1747,71,25,19,22,21,99,30,62,0,175,174
1748,70,26,19,22,22,99,29,62,0,176,173
1749,71,25,19,22,22,98,30,62,0,175,174
1750,72,25,19,22,22,98,29,62,0,174,175
1751,71,25,19,22,22,99,29,62,0,175,174
1752,71,25,19,22,21,100,29,62,0,175,174
1753,70,25,19,22,22,99,30,62,0,176,173
1754,71,25,19,22,22,99,30,61,0,176,173
1755,71,25,19,22,22,99,29,62,0,175,174
1756,71,25,19,22,22,99,29,62,0,175,174
1757,70,25,19,22,22,99,30,62,0,176,173
1758,70,25,20,22,22,99,29,62,0,175,174
1759,71,25,19,22,22,99,29,62,0,175,174
1760,70,25,19,22,22,99,30,62,0,176,173
1761,71,25,19,22,22,99,29,62,0,175,174
1762,70,25,19,22,22,99,29,63,0,175,174
1763,70,25,19,22,22,99,30,62,0,176,173
1764,70,25,19,22,21,100,30,62,0,176,173
1765,71,25,19,22,22,99,29,62,0,175,174
1766,70,25,19,22,22,99,30,62,0,176,173
1767,70,25,19,22,22,99,30,62,0,176,173
1768,70,26,19,22,22,99,30,61,0,177,172
1769,71,25,20,22,22,98,29,62,0,174,175
1770,70,25,19,22,22,99,30,62,0,176,173
1771,70,25,19,22,22,100,30,61,0,177,172
1772,71,25,19,22,22,99,29,62,0,175,174
1773,70,25,19,22,22,99,30,62,0,176,173
1774,70,25,19,22,22,100,30,61,0,177,172
1775,71,25,19,22,22,99,30,61,0,176,173
1776,71,25,19,22,22,99,29,62,0,175,174
1777,70,25,19,22,22,99,30,62,0,176,173
1778,70,25,19,22,22,100,30,61,0,177,172
1779,71,25,19,22,22,99,29,62,0,175,174
1780,70,25,19,22,22,99,30,62,0,176,173
1781,71,25,19,22,22,99,29,62,0,175,174
1782,71,25,19,22,22,99,29,62,0,175,174
1783,70,25,20,22,22,99,29,62,0,175,174
1784,71,25,19,22,22,99,29,62,0,175,174
1785,71,25,19,22,22,99,29,62,0,175,174
1786,71,25,19,22,22,99,29,62,0,175,174
1787,70,25,19,22,22,99,30,62,0,176,173
1788,71,25,19,22,22,99,29,62,0,175,174
1789,70,25,19,22,22,99,30,62,0,176,173
1790,70,25,19,22,22,100,29,62,0,176,173
1791,71,25,20,22,21,99,30,61,0,175,174
1792,71,25,19,22,22,99,29,62,0,175,174
1793,71,25,19,22,21,99,30,62,0,175,174
1794,70,25,19,22,22,99,30,62,0,176,173
1795,70,25,20,22,22,99,29,62,0,175,174
1796,71,25,19,22,22,99,29,62,0,175,174
1797,70,25,19,22,22,100,30,61,0,177,172
1798,70,25,19,22,22,99,30,62,0,176,173
1799,70,25,19,22,22,99,30,62,0,176,173
1800,70,25,20,22,22,99,30,61,0,176,173
1801,71,25,19,22,22,99,29,62,0,175,174
1802,71,26,19,22,22,98,29,62,0,175,174
1803,71,25,19,22,21,99,30,62,0,175,174
1804,70,25,19,22,22,99,30,62,0,176,173
1805,71,25,19,22,22,99,29,62,0,175,174
1806,70,25,19,22,21,100,30,62,0,176,173
1807,71,25,19,22,22,99,29,62,0,175,174
1808,70,25,19,22,22,100,29,62,0,176,173
1809,71,25,19,22,22,99,29,62,0,175,174
1810,71,25,19,22,22,99,29,62,0,175,174
1811,71,25,19,22,22,98,30,62,0,175,174
1812,70,25,19,22,22,100,29,62,0,176,173
1813,71,25,19,22,22,99,29,62,0,175,174
1814,71,25,19,21,22,99,30,62,0,176,173
1815,70,25,19,22,22,100,30,61,0,177,172
1816,70,25,19,22,22,99,30,62,0,176,173
1817,70,25,19,22,22,99,30,62,0,176,173
1818,70,25,19,22,22,100,29,62,0,176,173
1819,71,25,19,21,22,99,30,62,0,176,173
1820,71,25,19,22,22,99,29,62,0,175,174
1821,70,25,19,22,22,99,30,62,0,176,173
1822,70,25,19,22,22,99,30,62,0,176,173
1823,70,25,19,22,22,99,30,62,0,176,173
1824,70,25,19,22,22,100,29,62,0,176,173
1825,71,25,19,22,21,99,30,62,0,175,174
1826,71,26,19,22,22,98,29,62,0,175,174
1827,70,25,19,22,22,99,30,62,0,176,173
1828,70,25,19,22,22,99,30,62,0,176,173
1829,71,25,19,22,22,98,30,62,0,175,174
1830,70,25,19,22,22,99,30,62,0,176,173
1831,71,25,19,22,21,99,30,62,0,175,174
1832,70,25,19,22,22,99,30,62,0,176,173
1833,71,25,19,22,22,99,29,62,0,175,174
1834,71,25,20,22,22,98,29,62,0,174,175
1835,71,25,19,22,22,99,29,62,0,175,174
1836,71,25,19,22,22,99,30,61,0,176,173
1837,71,26,19,22,22,99,29,61,0,176,173
1838,71,25,19,22,22,99,30,61,0,176,173
1839,71,25,19,22,22,99,29,62,0,175,174
1840,70,25,19,22,22,100,29,62,0,176,173
1841,70,25,20,22,22,99,29,62,0,175,174
1842,70,25,19,22,22,99,30,62,0,176,173
1843,71,25,19,22,22,99,29,62,0,175,174
1844,70,25,19,22,22,99,30,62,0,176,173
1845,70,25,19,22,22,99,30,62,0,176,173
1846,71,25,19,22,22,99,29,62,0,175,174
1847,71,25,19,22,22,99,30,61,0,176,173
1848,71,25,19,22,22,99,30,61,0,176,173
1849,71,25,19,22,22,99,30,61,0,176,173
1850,71,25,19,22,22,99,29,62,0,175,174
1851,71,25,19,22,22,99,30,61,0,176,173
1852,71,25,19,22,21,99,30,62,0,175,174
1853,71,25,19,22,22,99,30,61,0,176,173
1854,70,25,19,22,22,99,30,62,0,176,173
1855,70,25,19,22,21,99,31,62,0,176,173
1856,71,25,19,22,21,99,30,62,0,175,174
1857,70,25,19,22,22,99,30,62,0,176,173
1858,70,26,20,22,22,98,29,62,0,175,174
1859,70,25,18,22,21,100,30,63,0,176,173
1860,70,25,20,22,21,99,30,62,0,175,174
1861,71,25,20,22,22,98,29,62,0,174,175
1862,70,25,19,22,22,99,30,62,0,176,173
1863,71,25,19,22,23,98,29,62,0,175,174
1864,71,25,19,22,22,99,29,62,0,175,174
1865,70,25,19,22,22,99,30,62,0,176,173
1866,70,25,19,22,22,99,30,62,0,176,173
1867,71,25,19,22,22,99,30,61,0,176,173
1868,71,25,19,22,22,99,29,62,0,175,174
1869,71,25,19,22,22,99,29,62,0,175,174
1870,71,25,19,22,22,99,29,62,0,175,174
1871,70,25,19,22,22,99,30,62,0,176,173
1872,71,25,19,22,21,99,30,62,0,175,174
1873,70,25,19,22,22,99,30,62,0,176,173
1874,71,25,19,22,22,100,29,61,0,176,173
1875,70,25,19,22,22,99,30,62,0,176,173
1876,70,25,19,22,22,99,30,62,0,176,173
1877,70,25,19,22,22,100,30,61,0,177,172
1878,71,25,19,22,22,99,29,62,0,175,174
1879,71,25,19,22,22,99,29,62,0,175,174
1880,70,25,18,22,22,100,30,62,0,177,172
1881,71,25,19,22,22,99,29,62,0,175,174
1882,70,25,19,22,22,99,30,62,0,176,173
1883,72,25,19,22,22,98,29,62,0,174,175
1884,71,25,19,23,22,98,29,62,0,174,175
1885,71,25,19,22,22,99,30,61,0,176,173
1886,71,25,19,22,22,99,29,62,0,175,174
1887,71,25,19,22,22,99,29,62,0,175,174
1888,71,25,19,22,21,99,30,62,0,175,174
1889,71,25,19,22,22,99,29,62,0,175,174
1890,70,25,19,22,22,99,29,63,0,175,174
1891,71,25,19,22,22,99,29,62,0,175,174
1892,71,25,19,21,22,99,30,62,0,176,173
1893,71,25,19,23,21,99,29,62,0,174,175
1894,70,25,19,22,22,100,29,62,0,176,173
1895,70,25,19,22,22,99,30,62,0,176,173
1896,70,25,19,22,22,99,30,62,0,176,173
1897,71,25,19,22,21,99,29,63,0,174,175
1898,71,25,19,22,22,99,29,62,0,175,174
1899,70,25,19,22,22,100,29,62,0,176,173
1900,70,25,19,22,22,99,30,62,0,176,173
1901,70,25,19,22,22,99,30,62,0,176,173
1902,70,25,19,21,22,100,30,62,0,177,172
1903,70,25,19,22,22,99,30,62,0,176,173
1904,71,25,20,22,22,98,29,62,0,174,175
1905,70,26,19,22,21,99,30,62,0,176,173
1906,71,25,19,22,22,99,29,62,0,175,174
1907,71,25,19,22,22,99,29,62,0,175,174
1908,70,25,19,22,22,99,30,62,0,176,173
1909,71,25,19,22,21,99,30,62,0,175,174
1910,71,25,19,22,22,99,29,62,0,175,174
1911,71,25,19,22,22,99,29,62,0,175,174
1912,71,25,19,22,22,99,29,62,0,175,174
1913,70,25,19,22,22,100,30,61,0,177,172
1914,71,25,19,22,22,98,30,62,0,175,174
1915,71,25,19,22,22,99,30,61,0,176,173
1916,71,25,19,22,22,99,29,62,0,175,174
1917,71,25,19,22,22,99,29,62,0,175,174
1918,71,25,19,22,22,100,29,61,0,176,173
1919,71,25,20,22,22,99,29,61,0,175,174
1920,70,26,20,22,22,99,29,61,0,176,173
1921,71,25,20,22,22,98,30,61,0,175,174
1922,70,25,19,22,22,99,30,62,0,176,173
1923,71,25,19,21,22,99,30,62,0,176,173
1924,70,25,19,22,22,99,30,62,0,176,173
1925,70,25,19,22,22,99,30,62,0,176,173
1926,71,25,19,22,22,99,29,62,0,175,174
1927,71,25,19,22,22,99,29,62,0,175,174
1928,71,25,19,22,22,99,29,62,0,175,174
1929,71,25,19,22,22,99,29,62,0,175,174
1930,69,25,19,22,22,100,30,62,0,177,172
1931,71,25,19,22,22,99,29,62,0,175,174
1932,71,25,19,22,22,99,29,62,0,175,174
1933,70,25,20,22,22,99,29,62,0,175,174
1934,71,25,19,22,21,100,29,62,0,175,174
1935,71,25,19,22,22,99,29,62,0,175,174
1936,71,25,19,22,22,99,29,62,0,175,174
1937,71,25,20,22,21,99,29,62,0,174,175
1938,71,25,19,22,22,99,29,62,0,175,174
1939,71,26,19,22,22,99,29,61,0,176,173
1940,71,25,19,22,22,98,29,63,0,174,175
1941,70,25,19,22,22,99,30,62,0,176,173
1942,70,25,19,22,22,99,30,62,0,176,173
1943,71,25,19,22,22,99,29,62,0,175,174
1944,70,25,19,22,22,100,29,62,0,176,173
1945,70,25,19,22,22,99,30,62,0,176,173
1946,70,25,19,22,22,99,30,62,0,176,173
1947,71,25,19,22,21,99,30,62,0,175,174
1948,71,25,19,22,22,98,30,62,0,175,174
1949,71,25,19,22,22,99,29,62,0,175,174
1950,72,25,19,22,22,98,29,62,0,174,175
1951,71,25,19,22,22,98,30,62,0,175,174
1952,70,25,19,22,21,100,30,62,0,176,173
1953,71,25,19,22,22,99,29,62,0,175,174
1954,71,25,19,22,22,98,29,63,0,174,175
1955,71,25,19,22,22,99,30,61,0,176,173
1956,70,25,19,22,22,99,30,62,0,176,173
1957,71,25,19,22,21,99,30,62,0,175,174
1958,71,25,19,22,22,99,29,62,0,175,174
1959,70,25,19,22,22,99,30,62,0,176,173
1960,71,26,19,22,22,98,29,62,0,175,174
1961,70,25,19,22,22,99,30,62,0,176,173
1962,70,25,19,22,22,99,30,62,0,176,173
1963,70,25,19,22,21,100,30,62,0,176,173
1964,70,25,19,22,22,99,30,62,0,176,173
1965,71,25,19,22,22,99,29,62,0,175,174
1966,70,25,19,22,22,99,30,62,0,176,173
1967,71,25,19,22,22,99,30,61,0,176,173
1968,71,25,19,22,22,99,29,62,0,175,174
1969,70,25,19,22,22,99,30,62,0,176,173
1970,71,25,19,22,22,99,29,62,0,175,174
1971,70,25,19,22,22,99,30,62,0,176,173
1972,71,25,19,22,22,99,29,62,0,175,174
1973,70,25,20,22,22,99,29,62,0,175,174
1974,70,25,19,22,22,100,29,62,0,176,173
1975,71,25,19,22,21,100,29,62,0,175,174
1976,71,25,19,22,22,99,29,62,0,175,174
1977,70,25,19,22,22,99,30,62,0,176,173
1978,70,25,19,22,21,99,30,63,0,175,174
1979,70,25,19,22,22,99,30,62,0,176,173
1980,71,25,19,22,22,99,30,61,0,176,173
1981,71,25,20,22,22,98,29,62,0,174,175
1982,71,25,19,22,22,99,30,61,0,176,173
1983,71,26,19,22,22,99,29,61,0,176,173
1984,70,25,19,22,22,100,29,62,0,176,173
1985,71,25,19,22,21,100,29,62,0,175,174
1986,71,25,19,22,22,99,29,62,0,175,174
1987,71,26,19,21,22,98,30,62,0,176,173
1988,70,25,19,22,22,100,30,61,0,177,172
1989,71,25,19,23,22,98,29,62,0,174,175
1990,70,25,19,22,22,100,30,61,0,177,172
1991,71,26,19,22,22,98,29,62,0,175,174
1992,70,25,19,22,22,99,30,62,0,176,173
1993,71,26,19,22,22,98,29,62,0,175,174
1994,70,25,19,22,22,99,30,62,0,176,173
1995,71,25,19,22,22,99,29,62,0,175,174
1996,70,25,20,22,22,98,30,62,0,175,174
1997,70,26,19,22,22,99,29,62,0,176,173
1998,70,25,19,22,22,99,30,62,0,176,173
1999,70,25,19,22,22,99,30,62,0,176,173
2000,70,25,19,22,22,99,30,62,0,176,173
2001,71,25,19,22,22,99,29,62,0,175,174
2002,71,25,19,22,22,99,30,61,0,176,173
2003,71,25,19,22,22,99,29,62,0,175,174
2004,70,25,19,22,22,99,30,62,0,176,173
2005,71,25,19,22,22,98,30,62,0,175,174
2006,71,25,19,22,22,99,29,62,0,175,174
2007,70,25,19,22,21,99,30,63,0,175,174
2008,70,25,19,22,22,99,30,62,0,176,173
2009,70,25,19,22,22,100,29,62,0,176,173
2010,70,26,19,22,21,99,30,62,0,176,173
2011,70,25,19,22,22,100,29,62,0,176,173
2012,71,25,19,22,22,100,29,61,0,176,173
2013,70,25,19,22,22,100,29,62,0,176,173
2014,71,25,19,22,21,100,31,60,0,177,172
2015,71,25,19,23,22,99,29,61,0,175,174
2016,71,25,19,22,22,99,29,62,0,175,174
2017,71,25,19,22,22,99,29,62,0,175,174
2018,71,25,19,22,22,99,29,62,0,175,174
2019,71,25,19,22,22,99,29,62,0,175,174
2020,70,25,19,22,22,99,30,62,0,176,173
2021,71,25,19,22,21,99,30,62,0,175,174
2022,71,25,19,22,22,99,29,62,0,175,174
2023,71,25,20,22,21,98,30,62,0,174,175
2024,71,25,19,23,22,98,30,61,0,175,174
2025,70,25,19,22,22,99,30,62,0,176,173
2026,71,25,19,22,21,99,29,63,0,174,175
2027,70,25,19,22,22,99,30,62,0,176,173
2028,70,25,19,22,21,99,31,62,0,176,173
2029,71,26,19,22,22,98,30,61,0,176,173
2030,70,25,19,22,21,100,30,62,0,176,173
2031,70,25,19,22,22,100,29,62,0,176,173
2032,71,25,19,22,22,99,30,61,0,176,173
2033,71,25,19,22,21,100,29,62,0,175,174
2034,70,25,19,22,21,100,30,62,0,176,173
2035,71,25,19,22,22,99,29,62,0,175,174
2036,71,25,19,22,22,99,29,62,0,175,174
2037,71,25,19,21,22,100,29,62,0,176,173
2038,71,25,19,22,22,99,30,61,0,176,173
2039,70,25,20,22,22,99,29,62,0,175,174
2040,71,25,19,22,21,99,29,63,0,174,175
2041,71,25,19,22,21,99,30,62,0,175,174
2042,71,25,19,22,22,99,29,62,0,175,174
2043,70,25,19,22,22,99,30,62,0,176,173
2044,70,25,19,22,22,100,29,62,0,176,173
2045,70,25,19,22,22,99,30,62,0,176,173
2046,70,25,19,22,22,99,30,62,0,176,173
2047,71,25,19,22,22,99,29,62,0,175,174
2048,71,25,19,22,22,99,30,61,0,176,173
2049,70,25,19,22,22,100,30,61,0,177,172
2050,70,25,19,22,21,100,30,62,0,176,173
2051,71,25,19,22,22,99,29,62,0,175,174
2052,70,25,19,22,21,100,30,62,0,176,173
2053,71,25,19,22,22,100,29,61,0,176,173
2054,70,25,19,22,22,99,30,62,0,176,173
2055,71,25,19,22,22,99,30,61,0,176,173
2056,71,25,19,22,22,99,29,62,0,175,174
2057,71,25,19,22,21,99,30,62,0,175,174
2058,71,25,19,22,22,100,29,61,0,176,173
2059,71,25,19,22,22,99,29,62,0,175,174
2060,71,25,19,22,22,99,29,62,0,175,174
2061,70,25,19,22,22,99,30,62,0,176,173
2062,71,25,19,22,21,99,30,62,0,175,174
2063,70,25,19,22,22,99,30,62,0,176,173
2064,70,25,19,22,21,99,30,63,0,175,174
2065,70,25,19,22,22,99,30,62,0,176,173
2066,70,25,19,22,22,99,30,62,0,176,173
2067,70,25,19,22,21,100,30,62,0,176,173
2068,70,25,19,22,22,99,30,62,0,176,173
2069,70,26,19,22,22,99,29,62,0,176,173
2070,71,25,19,22,21,99,29,63,0,174,175
2071,70,25,19,22,22,99,30,62,0,176,173
2072,71,25,19,22,21,99,30,62,0,175,174
2073,71,25,19,22,22,99,29,62,0,175,174
2074,70,25,19,22,22,99,30,62,0,176,173
2075,70,25,19,22,21,100,30,62,0,176,173
2076,71,25,19,22,22,99,29,62,0,175,174
2077,71,25,19,22,22,99,29,62,0,175,174
2078,70,25,19,22,22,99,30,62,0,176,173
2079,70,25,19,22,22,99,30,62,0,176,173
2080,71,26,19,22,22,97,29,63,0,174,175
2081,71,25,19,22,21,99,30,62,0,175,174
2082,70,25,19,22,21,99,30,63,0,175,174
2083,70,25,19,22,22,99,30,62,0,176,173
2084,70,25,19,22,22,99,30,62,0,176,173
2085,72,25,19,22,22,98,29,62,0,174,175
2086,70,25,19,22,22,99,30,62,0,176,173
2087,70,25,19,21,22,100,30,62,0,177,172
2088,70,25,19,22,22,99,30,62,0,176,173
2089,70,25,19,22,22,100,29,62,0,176,173
2090,70,25,19,22,22,99,29,63,0,175,174
2091,70,25,19,22,22,100,29,62,0,176,173
2092,70,24,19,22,22,100,30,62,0,176,173
2093,70,25,19,22,22,99,30,62,0,176,173
2094,70,25,19,22,22,99,30,62,0,176,173
2095,71,25,19,22,22,99,29,62,0,175,174
2096,70,25,19,22,22,99,30,62,0,176,173
2097,70,25,19,22,22,99,30,62,0,176,173
2098,71,25,19,22,22,99,30,61,0,176,173
2099,70,25,19,22,22,100,30,61,0,177,172
2100,70,25,19,22,22,99,30,62,0,176,173
2101,69,25,19,22,22,100,30,62,0,177,172
2102,70,25,19,22,22,99,30,62,0,176,173
2103,71,25,19,22,22,99,29,62,0,175,174
2104,70,25,19,22,22,99,30,62,0,176,173
2105,71,25,19,22,21,100,30,61,0,176,173
2106,70,25,19,22,22,99,30,62,0,176,173
2107,71,25,19,22,21,100,29,62,0,175,174
2108,71,25,19,22,22,99,29,62,0,175,174
2109,70,25,19,22,22,99,30,62,0,176,173
2110,72,26,19,22,21,98,29,62,0,174,175
2111,70,25,19,21,22,100,30,62,0,177,172
2112,70,25,19,22,22,100,30,61,0,177,172
2113,71,25,20,22,22,98,29,62,0,174,175
2114,70,26,19,22,22,99,29,62,0,176,173
2115,71,25,19,22,22,99,29,62,0,175,174
2116,71,25,19,22,22,99,29,62,0,175,174
2117,71,25,19,22,22,99,29,62,0,175,174
2118,71,25,19,22,22,99,29,62,0,175,174
2119,71,25,19,22,22,99,29,62,0,175,174
2120,70,25,19,22,22,99,29,63,0,175,174
2121,70,25,19,22,21,100,30,62,0,176,173
2122,70,25,19,22,22,99,30,62,0,176,173
2123,71,26,19,22,22,99,29,61,0,176,173
2124,71,25,19,22,22,98,29,63,0,174,175
2125,71,25,19,22,22,99,29,62,0,175,174
2126,70,25,19,22,22,99,30,62,0,176,173
2127,71,25,19,22,22,98,30,62,0,175,174
2128,71,25,19,22,21,99,29,63,0,174,175
2129,70,25,19,22,22,99,30,62,0,176,173
2130,71,25,19,22,22,99,29,62,0,175,174
2131,71,25,19,23,22,98,29,62,0,174,175
2132,70,25,19,22,22,99,30,62,0,176,173
2133,70,25,19,22,22,98,30,63,0,175,174
2134,70,25,19,22,22,99,30,62,0,176,173
2135,70,25,19,22,22,99,30,62,0,176,173
2136,71,25,19,22,22,99,29,62,0,175,174
2137,71,25,19,22,22,99,29,62,0,175,174
2138,71,26,19,22,22,98,29,62,0,175,174
2139,71,25,19,22,21,99,30,62,0,175,174
2140,71,25,19,22,22,99,29,62,0,175,174
2141,71,26,19,22,22,99,29,61,0,176,173
2142,70,25,19,22,22,99,30,62,0,176,173
2143,70,25,19,22,22,99,29,63,0,175,174
2144,70,25,19,22,22,99,30,62,0,176,173
2145,71,25,19,22,22,99,29,62,0,175,174
2146,70,25,19,22,22,99,30,62,0,176,173
2147,71,25,19,21,21,100,30,62,0,176,173
2148,71,25,19,22,22,99,29,62,0,175,174
2149,71,25,20,22,22,98,29,62,0,174,175
2150,70,26,19,22,22,99,29,62,0,176,173
2151,70,25,19,22,21,100,30,62,0,176,173
2152,71,25,19,22,22,99,30,61,0,176,173
2153,71,25,19,22,22,99,29,62,0,175,174
2154,70,25,19,22,22,100,30,61,0,177,172
2155,70,25,19,22,22,99,30,62,0,176,173
2156,71,25,19,22,22,99,29,62,0,175,174
2157,71,25,19,22,22,99,29,62,0,175,174
2158,70,25,19,22,22,99,29,63,0,175,174
2159,72,25,19,22,22,98,29,62,0,174,175
2160,70,25,19,22,21,100,30,62,0,176,173
2161,70,25,19,22,22,99,30,62,0,176,173
2162,70,25,19,22,23,99,29,62,0,176,173
2163,71,25,19,22,22,99,29,62,0,175,174
2164,70,25,19,22,22,99,30,62,0,176,173
2165,70,25,19,22,22,100,29,62,0,176,173
2166,71,25,19,22,22,99,29,62,0,175,174
2167,70,25,19,22,22,100,30,61,0,177,172
2168,71,25,19,22,22,99,30,61,0,176,173
2169,71,25,19,22,22,99,29,62,0,175,174
2170,71,25,19,22,21,99,30,62,0,175,174
2171,71,25,20,22,22,98,29,62,0,174,175
2172,71,25,19,22,22,99,29,62,0,175,174
2173,70,25,19,22,22,99,30,62,0,176,173
2174,71,25,19,22,22,99,29,62,0,175,174
2175,71,25,19,22,22,99,29,62,0,175,174
2176,71,25,19,22,22,99,29,62,0,175,174
2177,70,25,19,22,22,99,30,62,0,176,173
2178,71,25,19,22,22,99,29,62,0,175,174
2179,71,25,19,22,22,99,29,62,0,175,174
2180,70,25,19,22,22,99,30,62,0,176,173
2181,71,25,19,22,22,99,29,62,0,175,174
2182,71,25,19,22,22,99,30,61,0,176,173
2183,71,25,19,22,22,100,29,61,0,176,173
2184,70,25,19,22,21,100,30,62,0,176,173
2185,71,25,19,22,22,99,29,62,0,175,174
2186,70,25,19,22,22,99,30,62,0,176,173
2187,71,25,19,22,21,99,30,62,0,175,174
2188,71,25,19,22,22,99,29,62,0,175,174
2189,71,25,19,22,22,99,29,62,0,175,174
2190,71,25,19,22,22,98,29,63,0,174,175
2191,71,25,19,21,21,100,30,62,0,176,173
2192,71,25,19,22,22,99,29,62,0,175,174
2193,70,25,19,22,22,99,30,62,0,176,173
2194,70,26,19,22,22,99,29,62,0,176,173
2195,70,25,19,22,22,99,30,62,0,176,173
2196,70,25,19,22,22,99,30,62,0,176,173
2197,71,25,19,22,22,99,29,62,0,175,174
2198,70,25,19,22,22,99,30,62,0,176,173
2199,71,25,19,22,22,99,29,62,0,175,174
2200,70,25,19,22,22,99,30,62,0,176,173
2201,70,25,19,22,22,99,30,62,0,176,173
2202,70,25,19,22,21,100,30,62,0,176,173
2203,71,25,19,22,22,99,29,62,0,175,174
2204,70,25,19,22,22,99,30,62,0,176,173
2205,71,25,19,22,22,99,30,61,0,176,173
2206,71,25,19,22,22,99,29,62,0,175,174
2207,71,25,19,22,22,99,29,62,0,175,174
2208,70,25,19,22,22,99,31,61,0,177,172
2209,71,25,19,22,22,99,29,62,0,175,174
2210,71,26,19,22,21,99,29,62,0,175,174
2211,71,25,19,22,22,99,29,62,0,175,174
2212,70,25,19,22,22,99,30,62,0,176,173
2213,71,25,19,22,22,99,29,62,0,175,174
2214,71,25,19,22,22,98,30,62,0,175,174
2215,70,24,19,22,22,100,30,62,0,176,173
2216,70,25,19,22,21,100,30,62,0,176,173
2217,71,25,19,22,22,99,29,62,0,175,174
2218,71,25,19,22,22,98,30,62,0,175,174
2219,71,26,19,22,22,98,30,61,0,176,173
2220,71,25,19,22,22,99,29,62,0,175,174
2221,71,25,19,22,22,99,30,61,0,176,173
2222,71,26,19,22,21,99,29,62,0,175,174
2223,70,25,19,22,22,99,30,62,0,176,173
2224,71,25,19,22,22,99,29,62,0,175,174
2225,70,25,19,22,22,99,30,62,0,176,173
2226,71,25,19,22,22,99,29,62,0,175,174
2227,70,25,20,22,22,98,30,62,0,175,174
2228,71,25,19,22,22,99,29,62,0,175,174
2229,71,26,19,22,22,98,29,62,0,175,174
2230,71,25,19,22,22,99,30,61,0,176,173
2231,71,25,19,22,22,98,29,63,0,174,175
2232,71,26,19,22,22,98,29,62,0,175,174
2233,69,25,19,22,22,100,30,62,0,177,172
2234,70,25,19,22,22,99,30,62,0,176,173
2235,70,25,19,22,22,100,29,62,0,176,173
2236,71,25,19,22,22,98,30,62,0,175,174
2237,71,25,19,21,22,99,30,62,0,176,173
2238,70,25,19,22,22,99,30,62,0,176,173
2239,70,25,19,22,22,99,30,62,0,176,173
2240,71,25,19,22,22,99,29,62,0,175,174
2241,71,25,19,22,22,99,30,61,0,176,173
2242,71,25,19,22,21,100,29,62,0,175,174
2243,71,25,19,22,22,99,29,62,0,175,174
2244,70,25,19,22,22,99,30,62,0,176,173
2245,71,25,19,23,22,98,28,63,0,173,176
2246,71,25,19,22,21,99,30,62,0,175,174
2247,71,25,19,22,21,99,30,62,0,175,174
2248,71,25,19,22,22,99,29,62,0,175,174
2249,71,25,19,22,22,98,30,62,0,175,174
2250,71,25,19,22,22,99,29,62,0,175,174
2251,70,25,20,22,21,99,30,62,0,175,174
2252,70,25,19,22,22,99,30,62,0,176,173
2253,70,25,19,22,22,99,30,62,0,176,173
2254,70,25,19,22,22,99,30,62,0,176,173
2255,70,25,19,22,23,99,30,61,0,177,172
2256,71,25,19,22,22,99,29,62,0,175,174
2257,70,25,19,22,22,100,29,62,0,176,173
2258,71,25,19,22,22,98,30,62,0,175,174
2259,70,25,19,22,21,100,29,63,0,175,174
2260,71,26,19,22,22,98,29,62,0,175,174
2261,70,25,19,22,22,99,30,62,0,176,173
2262,71,26,19,22,22,99,29,61,0,176,173
2263,70,25,19,22,22,99,30,62,0,176,173
2264,71,25,19,22,22,99,29,62,0,175,174
2265,71,25,19,21,22,99,30,62,0,176,173
2266,71,25,19,22,22,99,29,62,0,175,174
2267,71,25,19,21,22,99,29,63,0,175,174
2268,70,25,19,22,22,99,30,62,0,176,173
2269,71,25,19,22,22,100,29,61,0,176,173
2270,71,25,19,21,22,99,30,62,0,176,173
2271,71,25,19,22,22,100,29,61,0,176,173
